Sample Name,IGSN,Site Identifier,Sample Description,Material,Collection method description,Longitude,Latitude,Elevation Unit,Elevation start,Field name (informal classification),Location Description,Collection date,Navigation Type,EPSG,GeolocationInstrument,Site_Veg,Needles,CoverCode,Family,Genus,Species,Country:,State/Province:,County:,City:,Collector/Chief Scientist:,Current Archive:,Current Archive Contact Details:
298-ER18-FO,IER18003L,298-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.040309,38.97827,meters,3497.1,Tree,Rock Creek,6/23/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
299-ER18-FO,IER180050,299-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Pinus contorta",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.027397,38.907007,meters,2735.2,Tree,Lower Slate,6/25/18,GPS,4326,RTK,needle,TRUE,Lodgepole,Pinaceae,Pinus,contorta,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
300-ER18-FO,IER180051,300-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Pinus contorta",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028088,38.907654,meters,2725.7,Tree,Lower Slate,6/25/18,GPS,4326,RTK,needle,TRUE,Lodgepole,Pinaceae,Pinus,contorta,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
301-ER18-FO,IER180052,301-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Pinus contorta",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.02865,38.908321,meters,2728,Tree,Lower Slate,6/25/18,GPS,4326,RTK,needle,TRUE,Lodgepole,Pinaceae,Pinus,contorta,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
302-ER18-FO,IER18003M,302-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028737,38.90806,meters,2732.1,Tree,Lower Slate,6/25/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
303-ER18-FO,IER180053,303-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Pinus contorta",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028919,38.908083,meters,2736.4,Tree,Lower Slate,6/25/18,GPS,4326,RTK,needle,TRUE,Lodgepole,Pinaceae,Pinus,contorta,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
304-ER18-FO,IER180054,304-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Pinus contorta",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.029898,38.908741,meters,2747.1,Tree,Lower Slate,6/25/18,GPS,4326,RTK,needle,TRUE,Lodgepole,Pinaceae,Pinus,contorta,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
305-ER18-FO,IER180055,305-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Pinus contorta",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.029782,38.908667,meters,2746.7,Tree,Lower Slate,6/25/18,GPS,4326,RTK,needle,TRUE,Lodgepole,Pinaceae,Pinus,contorta,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
306-ER18-FO,IER18000N,306-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Populus tremuloides",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.029263,38.90706,meters,2756.6,Tree,Lower Slate,6/25/18,GPS,4326,RTK,broadleaf,FALSE,Aspen,Salicaceae,Populus,tremuloides,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
307-ER18-FO,IER18003N,307-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028861,38.906297,meters,2770.7,Tree,Lower Slate,6/25/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
308-ER18-FO,IER18000O,308-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Populus tremuloides",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028963,38.90657,meters,2763.9,Tree,Lower Slate,6/25/18,GPS,4326,RTK,broadleaf,FALSE,Aspen,Salicaceae,Populus,tremuloides,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
309-ER18-FO,IER1800CW,309-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Wolfii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028183,38.90939,meters,2726.4,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,wolfii,Salicaceae,Salix,Wolfii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
310-ER18-FO,IER18001T,310-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Brachycarpa",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028307,38.909482,meters,2726.5,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,brachy,Salicaceae,Salix,Brachycarpa,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
311-ER18-FO,IER1800CK,311-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix sp",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028347,38.909473,meters,2726.4,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,Willow,Salicaceae,Salix,sp,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
312-ER18-FO,IER1800BO,312-ER18,"Foliar leaf samples,Foliar leaf samples from Rosaceae Dasiphora fruticosa",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028663,38.909423,meters,2726.1,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,shrub,FALSE,PenFlo,Rosaceae,Pentaphylloides,floribunda,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
313-ER18-FO,IER18001H,313-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Boothii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.02862,38.90973,meters,2726,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,boothii,Salicaceae,Salix,Boothii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
314-ER18-FO,IER1800CX,314-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Wolfii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028595,38.909654,meters,2726.5,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,wolfii,Salicaceae,Salix,Wolfii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
315-ER18-FO,IER1800CY,315-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Wolfii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.02843,38.909576,meters,2726.3,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,wolfii,Salicaceae,Salix,Wolfii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
316-ER18-FO,IER1800CL,316-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix sp",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028485,38.909457,meters,2726.2,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,Willow,Salicaceae,Salix,sp,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
317-ER18-FO,IER1800CM,317-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix sp",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028581,38.909415,meters,2726.3,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,Willow,Salicaceae,Salix,sp,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
318-ER18-FO,IER1800CZ,318-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Salix Wolfii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.028309,38.909569,meters,2726.1,Shrub,Lower Slate,6/25/18,GPS,4326,RTK,willow,FALSE,wolfii,Salicaceae,Salix,Wolfii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
319-ER18-FO,IER18003O,319-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066963,38.952952,meters,2882.8,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
320-ER18-FO,IER18003P,320-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066963,38.952891,meters,2882.7,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
321-ER18-FO,IER18000P,321-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Populus tremuloides",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066736,38.95335,meters,2890.1,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,broadleaf,FALSE,Aspen,Salicaceae,Populus,tremuloides,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
322-ER18-FO,IER18000Q,322-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Populus tremuloides",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.066908,38.953516,meters,2891.6,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,broadleaf,FALSE,Aspen,Salicaceae,Populus,tremuloides,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
323-ER18-FO,IER18003Q,323-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067108,38.953568,meters,2893.1,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
324-ER18-FO,IER1800CC,324-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Abies lasiocarpa",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-106.985487,38.957479,meters,2916.2,Tree,RMBL Research Meadow,6/25/18,GPS,4326,RTK,needle,TRUE,SubFir,Pinaceae,Abies,lasiocarpa,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
325-ER18-FO,IER1800CD,325-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Abies lasiocarpa",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-106.986099,38.957997,meters,2908.8,Tree,RMBL Research Meadow,6/25/18,GPS,4326,RTK,needle,TRUE,SubFir,Pinaceae,Abies,lasiocarpa,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
326-ER18-FO,IER18000R,326-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Populus tremuloides",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-106.98464,38.95805,meters,2916.6,Tree,RMBL Research Meadow,6/25/18,GPS,4326,RTK,broadleaf,FALSE,Aspen,Salicaceae,Populus,tremuloides,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
327-ER18-FO,IER18000S,327-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Populus tremuloides",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-106.984375,38.958101,meters,2917.7,Tree,RMBL Research Meadow,6/25/18,GPS,4326,RTK,broadleaf,FALSE,Aspen,Salicaceae,Populus,tremuloides,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
328-ER18-FO,IER18003R,328-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067405,38.953243,meters,2892.4,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
329-ER18-FO,IER1800CE,329-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Abies lasiocarpa",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.06733,38.953296,meters,2890.7,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,needle,TRUE,SubFir,Pinaceae,Abies,lasiocarpa,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
330-ER18-FO,IER18003S,330-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067912,38.953702,meters,2903.8,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
331-ER18-FO,IER1800CF,331-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Abies lasiocarpa",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067532,38.953876,meters,2900.5,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,needle,TRUE,SubFir,Pinaceae,Abies,lasiocarpa,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
332-ER18-FO,IER18000T,332-ER18,"Foliar leaf samples,Foliar leaf samples from Salicaceae Populus tremuloides",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.068066,38.953579,meters,2903,Tree,Poverty Gulch,6/26/18,GPS,4326,RTK,broadleaf,FALSE,Aspen,Salicaceae,Populus,tremuloides,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
333-ER18-FO,IER18003T,333-ER18,"Foliar leaf samples,Foliar leaf samples from Pinaceae Picea engelmannii",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.064867,38.975674,meters,3001.8,Tree,Upper Slate River,6/28/18,GPS,4326,RTK,needle,TRUE,Engelmann,Pinaceae,Picea,engelmannii,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
334-ER18-FO,IER18009B,334-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067222,38.952801,meters,2885.6,Meadow,Poverty Gulch,6/26/18,GPS,4326,RTK,dry meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
335-ER18-FO,IER18009C,335-ER18,"Foliar leaf samples,Foliar leaf samples from meadow plot",Biology,Collect entire stems where possible and place them in a gallon polyethylene bag with a damp paper towel to prevent rapid dehydration of leaves.,-107.067112,38.952763,meters,2884.2,Meadow,Poverty Gulch,6/26/18,GPS,4326,RTK,dry meadow,FALSE,NA,NA,NA,NA,USA,Colorado,Gunnison,Crested Butte,K. Dana Chadwick,Stanford University,"K. Dana Chadwick, kdc@stanford.edu"
